farm,cage,day,waveHeight,fetch,days_since_start,biomass_density,temperature,waterSpeed,windSpeed,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,lice_total,agd_score,lep_fe,mortality,lmortRate
Farm A,5,2020-03-30,1.6,2.67301,358,1.9479731165612872,9.100735131122326,0.07554935301183334,10.496457590669596,27,10,30,3.5000000000000004,1.35,0.65,6.7429064624015e-4,-7.301174796045101
Farm A,6,2020-03-30,1.6,2.67301,358,NA,9.100735131122326,0.07554935301183334,10.496457590669596,28,10,29,3.11666666666667,1.0421536796536799,0.38333333333333297,NA,NA
Farm A,7,2020-03-30,1.6,2.67301,358,2.239038619147403,9.100735131122326,0.07554935301183334,10.496457590669596,27,10,30,2.65,1.1,0.55,2.50529528321224e-4,-8.291683205940442
Farm A,8,2020-03-30,1.6,2.67301,358,NA,9.100735131122326,0.07554935301183334,10.496457590669596,28,10,29,0.5,1.0421536796536799,0.15000000000000002,NA,NA
Farm D,1,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,2,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,3,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,4,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,5,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,6,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,7,2018-07-30,2.34,3.39564,1,0.2423301814469829,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,0.0403978426668467,-3.1677423949159484
Farm D,8,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,6.49458784346378e-4,-7.338721511604423
