farm,cage,day,lmortRate,biomass_density,days_since_start,waveHeight,temperature,waterSpeed,windSpeed,lice_total,agd_score,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,cage_z,lmortRate_z,biomass_density_z,days_since_start_z,waveHeight_z,temperature_z,waterSpeed_z,windSpeed_z,lice_total_z,agd_score_z,wksSinceAntiAGD_z,wksSinceMech_z,wksSinceMedi_z
Farm H,10,2020-03-16,-9.203919804173264,3.692529025924987,344,3.86,8.802517310362113,0.2329742975068955,10.857323363876304,0.23803216380796044,0.10660973505825823,3.295836866004329,3.187503545010459,3.4657359027997265,1.1298878279046507,-0.3792440037904239,0.8321947880844003,0.9896092062256768,1.3989731922596913,-1.2466930155204887,0.6607961136423509,1.3205770474114484,-0.8448568201977905,-0.6785045958614389,1.2455502800919611,0.33619401501820695,1.4754432434087328
Farm H,11,2020-03-16,-5.537362590415081,3.672558755810044,344,3.86,8.802517310362113,0.2329742975068955,10.857323363876304,0.23803216380796044,0.10660973505825823,3.295836866004329,3.187503545010459,3.4657359027997265,1.4207327250187183,2.020325228984385,0.8183563965898512,0.9896092062256768,1.3989731922596913,-1.2466930155204887,0.6607961136423509,1.3205770474114484,-0.8448568201977905,-0.6785045958614389,1.2455502800919611,0.33619401501820695,1.4754432434087328
Farm H,12,2020-03-16,-8.619087707430888,3.0831785059897387,344,3.86,8.802517310362113,0.2329742975068955,10.857323363876304,0.04879016416943201,0.18232155679395465,3.295836866004329,3.187503545010459,3.4657359027997265,1.7115776221327859,0.003497904727014105,0.409945564426613,0.9896092062256768,1.3989731922596913,-1.2466930155204887,0.6607961136423509,1.3205770474114484,-1.07970647910555,-0.4226660017863454,1.2455502800919611,0.33619401501820695,1.4754432434087328
Farm H,13,2020-03-16,-5.536069026454074,3.5785346827035833,344,3.86,8.802517310362113,0.2329742975068955,10.857323363876304,0.23803216380796044,0.10660973505825823,3.295836866004329,3.187503545010459,3.4657359027997265,2.0024225192468537,2.02117179869556,0.7532024489431587,0.9896092062256768,1.3989731922596913,-1.2466930155204887,0.6607961136423509,1.3205770474114484,-0.8448568201977905,-0.6785045958614389,1.2455502800919611,0.33619401501820695,1.4754432434087328
Farm H,14,2020-03-16,-8.50494346898732,4.171673452303517,344,3.86,8.802517310362113,0.2329742975068955,10.857323363876304,0.23803216380796044,0.10660973505825823,3.295836866004329,3.187503545010459,3.4657359027997265,2.293267416360921,0.0781993171691663,1.1642177460360716,0.9896092062256768,1.3989731922596913,-1.2466930155204887,0.6607961136423509,1.3205770474114484,-0.8448568201977905,-0.6785045958614389,1.2455502800919611,0.33619401501820695,1.4754432434087328
Farm H,1,2020-03-23,-7.077549196616345,4.000689365279729,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.18232155679395465,0.04879016416943201,3.332204510175204,3.187503545010459,3.4339872044851463,-1.4877162461219582,1.0123539421585446,1.0457343844213116,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.9139937828158908,-0.8738833014202854,1.2872546866932457,0.33619401501820695,1.4432669163452416
Farm H,2,2020-03-23,-7.756069429494231,4.229983396002267,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.47000362924573563,0.09531017980432487,3.332204510175204,3.187503545010459,3.4965075614664802,-1.1968713490078906,0.5682980663850608,1.2046236005530138,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.5569798180605591,-0.7166870390198125,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,3,2020-03-23,-7.88517873885903,4.198774080112256,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.37156355643248307,0,3.332204510175204,3.187503545010459,3.4965075614664802,-0.9060264518938229,0.48380280056619573,1.1829971163303559,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.6791441239081314,-1.0387506460388776,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,4,2020-03-23,-6.70237849175995,4.1413034094541,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.37156355643248307,0.04879016416943201,3.332204510175204,3.187503545010459,3.4965075614664802,-0.6151815547797552,1.2578834751585493,1.143172835765079,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.6791441239081314,-0.8738833014202854,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,5,2020-03-23,-7.649851341273947,3.8529526084662393,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.40546510810816433,0,3.332204510175204,3.187503545010459,3.4965075614664802,-0.3243366576656876,0.6378122295627596,0.9433602519156988,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.6370722378432764,-1.0387506460388776,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,7,2020-03-23,-7.635964740819214,4.067794807411211,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.1397619423751587,0.04879016416943201,3.332204510175204,3.187503545010459,3.4965075614664802,0.25735313656244774,0.6469002806298417,1.0922350764142257,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.9668103401794341,-0.8738833014202854,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,8,2020-03-23,-9.901084667919818,3.671490577642897,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.33647223662121295,0.09531017980432487,3.332204510175204,3.187503545010459,3.4965075614664802,0.5481980336765153,-0.8355018117800537,0.8176162029130591,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.7226925143502182,-0.7166870390198125,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,9,2020-03-23,-8.674595721101097,3.2366160097704184,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.18232155679395465,0,3.332204510175204,3.187503545010459,3.4965075614664802,0.839042930790583,-0.03282917651303409,0.5162700274930686,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.9139937828158908,-1.0387506460388776,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,10,2020-03-23,-7.15209201467141,3.812500444838255,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.37156355643248307,0.13976194237515868,3.332204510175204,3.187503545010459,3.4965075614664802,1.1298878279046507,0.9635695806168559,0.9153289396768758,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.6791441239081314,-0.5664796317805264,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,11,2020-03-23,-6.019751158117978,3.65379695700654,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.32449604557449724,0.05669534367654527,3.332204510175204,3.187503545010459,3.4965075614664802,1.4207327250187183,1.70462723279364,0.80535541485598,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.7375549887888084,-0.8471708281942243,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,12,2020-03-23,-7.147831581746197,3.227015604656505,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.18232155679395465,0.09531017980432487,3.332204510175204,3.187503545010459,3.4965075614664802,1.7115776221327859,0.9663578103292635,0.5096174302218281,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.9139937828158908,-0.7166870390198125,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,13,2020-03-23,-5.587189675269407,3.5911929270223077,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.5596157879354227,0.09531017980432487,3.332204510175204,3.187503545010459,3.4965075614664802,2.0024225192468537,1.9877160174530177,0.7619739747917293,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.4457709693776037,-0.7166870390198125,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm H,14,2020-03-23,-7.320399682371337,4.247446177453873,351,3.86,9.016820680686386,0.1246093768709526,4.316718497874823,0.22314355131420976,0,3.332204510175204,3.187503545010459,3.4965075614664802,2.293267416360921,0.8534210468540696,1.216724428680033,1.0470303995039971,1.3989731922596913,-1.1444007747598977,-0.9149391545526582,-1.143174021707585,-0.8633336148440423,-1.0387506460388776,1.2872546866932457,0.33619401501820695,1.5066293709071592
Farm E,1,2019-04-22,-9.87779018534887,0.6226118164052595,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.2151113796169455,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.4877162461219582,-0.8202567957031428,-1.2951032382652483,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.873301554239072,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,2,2019-04-22,-9.668577125616595,0.5399813999639688,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.3074846997479606,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.1968713490078906,-0.683337830046617,-1.3523619556231365,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.7586660992851841,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,3,2019-04-22,-10.109037235449293,0.6833108929412874,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.16551443847757338,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.9060264518938229,-0.9715958514551599,-1.2530418350078818,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.934851446608093,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,4,2019-04-22,-10.03045054537637,0.5432246899366419,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.2151113796169455,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.6151815547797552,-0.9201649879472894,-1.3501145190029071,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.873301554239072,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,5,2019-04-22,-9.148603256568167,0.5521280673136635,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.18232155679395465,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.3243366576656876,-0.3430422270396227,-1.3439449268512844,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.9139937828158908,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,6,2019-04-22,-9.067529696023009,0.5639567097092545,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.33647223662121295,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.03349176055161993,-0.2899838373476028,-1.335748273357012,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.7226925143502182,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,8,2019-04-22,-10.40413151869498,0.4369716578475206,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.30748469974796067,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.5481980336765153,-1.1647195698542767,-1.4237425193789222,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.7586660992851841,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,9,2019-04-22,-10.402928617435482,0.43299974750694903,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.14842000511827327,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.839042930790583,-1.1639323341222043,-1.4264948532210644,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.9560656688807461,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,10,2019-04-22,-10.099958532434504,0.42567567307740745,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.07696104113612832,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.1298878279046507,-0.9656543168880621,-1.4315700679631709,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-1.0447463705704563,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,11,2019-04-22,-10.8014513677174,0.4216361860372734,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.16551443847757338,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.4207327250187183,-1.4247445550658697,-1.4343692290549734,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.934851446608093,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,12,2019-04-22,-10.072449431586351,0.3984799556197851,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.11332868530700317,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.7115776221327859,-0.9476510543809791,-1.4504153305954535,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.999614059322833,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,13,2019-04-22,-11.48085671544472,0.4060733680781572,29,3.03,9.76461674824294,0.19389397901633504,6.6293485544629505,0.23111172096338664,0,2.6438928315157195,3.187503545010459,2.5143827322663648,2.0024225192468537,-1.8693796920471706,-1.4451534781631266,-1.5943444912987392,0.4516415543161,-0.7874594197706057,0.09252885726008138,-0.2720397931268182,-0.8534451021047839,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,1,2019-04-29,-10.793639626800587,0.690133321064778,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.6418538861723948,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.4877162461219582,-1.4196321806869687,-1.2483142358931536,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.3437133428619959,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,2,2019-04-29,-9.66813434919037,0.5935117330494987,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.35065687161316933,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.1968713490078906,-0.6830480561177162,-1.3152681305618077,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.7050893570386538,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,3,2019-04-29,-9.010129755846489,0.7484013409199427,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.36464311358790924,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.9060264518938229,-0.2524185895195143,-1.207937432488548,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.6877324058151247,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,4,2019-04-29,-11.41641456458938,0.6017605169703962,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.36464311358790924,0.039220713153281295,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.6151815547797552,-1.827205686987037,-1.309552138710205,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.6877324058151247,-0.9062195315877359,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,5,2019-04-29,-10.35193764754235,0.6148016597365907,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.23111172096338664,0.019802627296179712,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.3243366576656876,-1.1305614209271826,-1.3005152835201559,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.8534451021047839,-0.9718353848510853,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,6,2019-04-29,-10.771742835371729,0.6269962100111411,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.35065687161316933,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.03349176055161993,-1.4053018800954447,-1.2920650742927446,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.7050893570386538,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,8,2019-04-29,-10.11614633020806,0.4901567225051726,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.4824261492442927,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.5481980336765153,-0.9762483808066751,-1.386887947950528,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.5415634485970756,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,9,2019-04-29,-10.807897992379567,0.4858233775664491,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.49469624183610705,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.839042930790583,-1.4289635325133072,-1.3898907377674823,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.5263362418170879,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,10,2019-04-29,-8.777524621845217,0.4773034751512016,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.2151113796169455,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.1298878279046507,-0.10019073914245356,-1.3957946010822468,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.873301554239072,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,11,2019-04-29,-11.494292952822232,0.4725998602379437,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.2776317365982795,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.4207327250187183,-1.878173004120512,-1.3990539693449002,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.7957136797719692,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,12,2019-04-29,-10.072058755024615,0.4449948273117937,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.2776317365982795,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.7115776221327859,-0.9473953770785795,-1.418182866983903,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.7957136797719692,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,13,2019-04-29,-11.480650176418434,0.4532564807814738,36,3.03,10.20820710874257,0.18560826646763665,4.240774523620104,0.2151113796169455,0,2.6438928315157195,3.187503545010459,2.5143827322663648,2.0024225192468537,-1.8692445230960408,-1.4124579571830993,-1.5369232980204188,0.4516415543161,-0.5757228899780735,-0.027953762101331412,-1.1717810162587783,-0.873301554239072,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,1,2019-05-06,-9.694647467181364,0.7773923682954003,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.6830968447064438,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.4877162461219582,-0.7003995001255703,-1.1878481104943213,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.29253075779858856,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,2,2019-05-06,-10.766366959104325,0.666165521048862,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.6523251860396903,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.1968713490078906,-1.4017836512670323,-1.264922714295012,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.3307184410597929,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,3,2019-05-06,-10.396200120875193,0.8464729727041223,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.4946962418361071,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.9060264518938229,-1.159528886313367,-1.1399787305116913,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.5263362418170879,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,4,2019-05-06,-10.31751589130478,0.6740855532786885,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.6097655716208943,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.6151815547797552,-1.108034188324398,-1.259434530809513,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.3835349984233363,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,5,2019-05-06,-10.351426623246928,0.685866897779723,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.5877866649021191,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.3243366576656876,-1.1302269823503361,-1.2512706523742645,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.41081086084251006,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,6,2019-05-06,-10.078207372536188,0.6994223748607353,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.6626879730752367,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.03349176055161993,-0.9514193244888385,-1.2418773894057245,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.3178582038752332,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,8,2019-05-06,-8.862958844846935,0.5505367285731338,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.5306282510621705,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.5481980336765153,-0.15610295351393352,-1.3450476444592658,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.4817445543125695,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,9,2019-05-06,-9.197994474042083,0.5455592720436098,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.5538851132264376,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.839042930790583,-0.3753661862499086,-1.3484967711714335,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.45288274690736535,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,10,2019-05-06,-9.40551645420634,0.5359591108944771,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.3920420877760237,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.1298878279046507,-0.5111784290967203,-1.3551491993873668,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.6537302300043005,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,11,2019-05-06,-10.800809509362663,0.5307380282110457,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.5187937934151676,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.4207327250187183,-1.4243244924648972,-1.358767146755273,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.49643113734945205,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,12,2019-05-06,-9.260737709558722,0.5002612207544167,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.43178241642553783,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.7115776221327859,-0.41642834039972754,-1.3798860395224395,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.6044124113062966,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,13,2019-05-06,-9.400898746192704,0.5092881087856119,43,3.03,10.246707728247056,0.16498840785103772,5.8327648701324,0.3920420877760237,0,2.6438928315157195,3.187503545010459,2.5143827322663648,2.0024225192468537,-0.5081563815928978,-1.3736308607074235,-1.4795021047420984,0.4516415543161,-0.5573456025195258,-0.3277873083881987,-0.572101323232974,-0.6537302300043005,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,1,2019-05-13,-9.694195540837669,0.8805042376253381,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,0.7514160886839212,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.4877162461219582,-0.7001037380559803,-1.1163967777226742,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,-0.20774645423176055,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,2,2019-05-13,-10.76591326491807,0.7485872592710489,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,0.6729444732424258,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.1968713490078906,-1.4014867322372846,-1.2078086004340078,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,-0.30512986888377963,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,3,2019-05-13,-10.395874218785517,0.9583384479945886,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,0.6312717768418579,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.9060264518938229,-1.1593156005028118,-1.0624615896376208,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,-0.3568457594056184,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,4,2019-05-13,-10.029271826077998,0.7608168371001114,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,0.8241754429663495,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.6151815547797552,-0.9193935780394236,-1.1993341188752937,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,-0.1174519658612297,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,5,2019-05-13,-11.449730041473076,0.7735594809406334,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,0.5766133643039938,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.3243366576656876,-1.8490089178231375,-1.1905041084084447,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,-0.4246769468031096,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,6,2019-05-13,-10.770882114622454,0.7896905091118892,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,1.1052568313867783,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.03349176055161993,-1.4047385835456947,-1.179326118238126,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,0.2313705382443418,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
Farm E,8,2019-05-13,-11.50156113489118,0.6173160711443577,50,3.03,11.212953376818238,0.251931165974855,4.1099743827205675,1.0715836162801904,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.5481980336765153,-1.882929647765785,-1.2987729230393628,-1.422080911463778,0.4516415543161,-0.09613291898609505,0.9364481054880398,-1.221051533830827,0.18958201826878063,-1.0387506460388776,0.49793685295198176,0.33619401501820695,0.5112761312751034
