farm,cage,day,biomass_density,days_since_start,waveHeight,temperature,waterSpeed,windSpeed,lep_fe,agd_score,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,cage_z,biomass_density_z,days_since_start_z,waveHeight_z,temperature_z,waterSpeed_z,windSpeed_z,lep_fe_z,agd_score_z,wksSinceAntiAGD_z,wksSinceMech_z,wksSinceMedi_z
Farm H,8,2019-07-15,0.548034309583147,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.791759469228055,0.5672865844544945,-1.2640277361979504,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.15788316972744196
Farm H,9,2019-07-15,0.5457002420167225,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.791759469228055,0.8582909547334813,-1.265630332676384,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.15788316972744196
Farm H,10,2019-07-15,0.5409962739400722,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.791759469228055,1.149295325012468,-1.268860128926821,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.15788316972744196
Farm H,11,2019-07-15,1.0773420115727197,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.6094379124341003,1.4402996952914546,-0.9005992427735842,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.3396532802595624
Farm H,12,2019-07-15,0.766154759683343,92,3.86,14.501343627477224,0.25734667180507265,8.148409612242009,0,0,2.6438928315157195,3.187503545010459,1.6094379124341003,1.7313040655704413,-1.1142638346582736,-0.97997738280289,1.424741755731174,1.4600343837578635,1.0144225330757477,0.31270590789329467,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.3396532802595624
Farm H,1,2019-07-22,1.056257785564551,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0.058268908123975824,0,2.6438928315157195,3.187503545010459,2.0794415416798357,-1.4697440074984125,-0.9150759043909481,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.48988604642478373,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.12892878508032615
Farm H,2,2019-07-22,1.186429026747046,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0.0769610411361284,0,2.6438928315157195,3.187503545010459,2.0794415416798357,-1.1787396372194257,-0.8256988976096148,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.44374057617187196,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.12892878508032615
Farm H,3,2019-07-22,0.9663288280521882,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0.01980262729617973,0,2.6438928315157195,3.187503545010459,1.3862943611198906,-0.887735266940439,-0.976822116322294,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.5848481685392145,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.5621219158951849
Farm H,4,2019-07-22,1.0439977609238291,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0,0,2.6438928315157195,3.187503545010459,1.0986122886681098,-0.5967308966614523,-0.923493772235635,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.8489338707029531
Farm H,5,2019-07-22,1.083469747765599,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0,0,2.6438928315157195,3.187503545010459,1.9459101490553132,-0.3057265263824656,-0.8963918716654192,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.004198731071248418
Farm H,8,2019-07-22,0.6775184962370462,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0.01980262729617973,0,2.6438928315157195,3.187503545010459,1.9459101490553132,0.5672865844544945,-1.1751224686172548,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.5848481685392145,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.004198731071248418
Farm H,9,2019-07-22,0.6734755677360404,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0.01980262729617973,0,2.6438928315157195,3.187503545010459,1.9459101490553132,0.8582909547334813,-1.177898387820055,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.5848481685392145,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.004198731071248418
Farm H,10,2019-07-22,0.6628306038124815,99,3.86,15.237307169870183,0.20995265501085497,6.334956435721978,0.058268908123975824,0,2.6438928315157195,3.187503545010459,1.9459101490553132,1.149295325012468,-1.1852073372019631,-0.9208078533879408,1.424741755731174,1.8128664384678168,0.33829558891053974,-0.3730443913923782,-0.48988604642478373,-0.9759206418836563,0.5375192243395798,0.3063422544286536,-0.004198731071248418
